label,clean_text,URL,EMAIL,PHONE,msg_len
1,dear paytm customer paytm kyc ingest suspend pay tm office ph paytm block within hr thank,0,0,1,132
1,urgent nd attempt touch prize yesterday embody still look collection claim call acl pm,0,0,1,148
1,advance gift vouchers week initiate bid,0,0,1,74
1,update message user log verity login take exist questions answers correctly penetrate om tdmobile internet support team,1,0,0,185
1,urgent please call landline cash luxury canary islands holiday await collection cs sae award aq ppm,0,0,1,151
1,mobile number win sum us mml ref detail institutionalize name address number email,0,1,0,153
1,private account statement shows un redeemed points call identifier code expires,0,0,1,136
1,dear customer pay tmkyc expired bl cked within hour please contact customer care ph immediately verify,0,0,1,150
1,valued customer embody please notify following recent draw mobile awarded rs bonus prize call,0,0,1,161
1,please call immediately urgent message waiting,0,0,1,82
1,secret admirer looking make contact find reveal cerebrate ur special call,0,0,1,135
1,todays vodafone numbers ending selected receive rs award experience match please call quoting claim code standard rates employ,0,0,1,175
1,valued customer pleased advise following recent review mobile embody awarded rs bonus prize call,0,0,1,163
1,prove touch offer new video phone anytime network mins half price rental camcorder call reply delivery conjoin,0,0,1,157
1,valued customer embody please advise succeed recent review mob exist present bonus prize call,0,0,1,155
1,embody contacted date service someone know encounter call mobile landline pobox ldns,0,0,1,154
1,winner possess specially take receive cash holiday flights inc speak live operator claim,0,0,1,144
1,thanks ringtone order reference number mobile embody institutionalize tone arrive please call customer services,0,0,1,170
1,perform want new nokia colour phone deliveredtomorrow free minutes mobil free camcorder reply call,0,0,1,144
1,received request purchase paytm payments bank fastag total amount embody bear rs tag cost rs security deposit rs threshold rs case queries please contact us,1,0,0,255
1,succeed urgent mobile number represent awarded prize assure call land line claim valid hrs ppm,0,0,1,150
1,prem jewellrs vijaynagar lucky draw scheme monthly rs month every month lucky member equal yield rs gold silver article call,0,0,1,161
1,xmas reward embody waiting computer randomly picked loyal mobile customers find reward call,0,0,1,156
1,bank america online account possess embody suspended log regenerate,1,0,0,121
1,urgent mobile number embody awarded inr prize guaranteed call land line claim valid hrs,0,0,1,144
1,urgent please bid landline cash luxury canary islands holiday await collection cs sae award aq ppm,0,0,1,150
1,dear paytm customer paytm kyc experience exist suspend pay tm office ph paytm block within hr thank,0,0,1,137
1,urgent important information user today lucky day find log onto fantastic surprise awaiting,1,0,0,163
1,embody nd time tried contact ingest pound prize claim easy call per minute bt national rate,0,0,1,166
1,ingest advance cash prize claim call rstm sw ss ppm,0,0,0,103
1,embody contacted dating service someone know find call mobile landline pobox ldns,0,0,1,149
1,urgent mobile exist grant bonus caller prize exist nd attempt contact call box qu bt national rate,0,0,0,161
1,secret admirer look make contact find reveal cerebrate ur special call stopsms ppm,0,0,1,158
1,last chance claim ur worth discount vouchers text yes savamob member offers mobile cs sub murder txt finish,0,0,1,162
1,drill housewives chat date bt national rate min landlines,0,0,0,95
1,suffice need new video handset anytime network mins half price line rental camcorder reply call delivery tomorrow,0,0,1,150
1,awarded sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,152
1,urgent embody trying contact todays draw prove ingest succeed prize guaranteed call land line claim po box pm,0,0,1,165
1,private account statement shows un redeemed points call identifier code expires,0,0,1,145
1,thanks ringtone order reference number mobile embody charged tone arrive please call customer services,0,0,1,161
1,rodger cut msg tried call reply sms free nokia mobile free camcorder please call delivery tomorrow,0,0,1,170
1,reminder ingest download content ingest already paid goto mymoby tv collect content,1,0,0,129
1,embody contacted dating service someone know find call land line pobox tg,0,0,1,143
1,atm block dear customer due system elevate atm card ingest de activated activate call customer care,0,0,1,142
1,urgent please touch unclaimed bequest payment assigned beneficiary via email regards gordon,0,1,0,136
1,ingest secret admirer attend make contact find reveal cerebrate ur special call stopsms,0,0,1,146
1,sorry drop call let talk possess time,0,0,1,79
1,mths half price orange line rental latest camera phones free experience phone mths call mobilesdirect free update,0,0,1,151
1,dear voucher holder arrogate weeks offer pc please survive ts cs apply stop texts txt stop,1,0,0,160
1,important message final contact attempt important messages waiting customer claims dept go call,0,0,1,151
1,dress need new video handset anytime network mins half price line rental camcorder reply call delivery tomorrow,0,0,1,148
1,urgent mobile awarded bonus caller prize exist nd attempt contact call box qu,0,0,1,157
1,atm block dear customer due system upgrade atm card cause embody bl cked activate call customer care help,0,0,1,150
1,loa homeowners tenants welcome ingest previously refused still help call free text back help,0,0,0,133
1,uk break accommodationvouchers terms conditions apply claim mustprovide claim number,0,0,0,130
1,please call amanda regard renewing upgrading current mobile handset free charge offer finish today tel subject,0,0,0,162
1,urgent mobile number grant inr prize guaranteed call land line claim valid hrs,0,0,1,140
1,secret admirer reveal thinks special call prefer cust care,0,0,1,112
1,valued customer pleased notify following recent review mob exist awarded bonus prize call,0,0,1,153
1,urgent nd attempt contact ingest advance bid csbcm wc xx callcost ppm mobilesvary max,0,0,1,166
1,mobile months title update latest colour mobiles camera free call mobile update co rid,0,0,1,150
1,dear daf ne customer embody winner guaranteed caller prize final attempt touch arrogate anticipate,0,0,1,158
1,advance price claim call,0,0,1,73
1,private account statement shows un redeemed points call identifier code exit,0,0,1,133
1,congrats year special cinema pass exist call suprman matrix starwars etc free,0,0,1,126
1,experience secret admirer embody looking make contact find reveal recall ur special call stopsms ppm,0,0,1,168
1,xmas reward waiting computer randomly picked loyal mobile customers receive reward call,0,0,1,155
1,goldviking embody bid constitute friend reply yes see stop send stop frnd,0,0,0,145
1,experience place unusual activity online banking please log via secure link http owly npyl kywg avoid account suspension,0,0,0,149
1,friendly reminder forget substantiate sam update day reply stop prefer,1,0,0,131
1,someone touch dating service entered phone figure find call landline pobox tf,0,0,1,159
1,dear paytm customer paytm kyc suspend pay tm office ph paytm block within hr thank,0,0,1,129
1,suffice want new nokia colour phone deliveredtomorrow free minutes mobil free camcorder reply bid,0,0,1,143
1,complimentary star ibiza holiday cash needs urgent collection landline lose box sk wp ppm,0,0,1,149
1,urgent important information user today lucky day find log onto constitute fantastic surprise awaiting,1,0,0,171
1,important information orange user today lucky day find log onto fantastic surprise look,1,0,0,148
1,ingest secret admirer look make contact find reveal cerebrate ur special call,0,0,1,147
1,dear customer pyatm wallet ingest booked apply amount please complete kyc contact customer care,0,0,1,130
1,prove touch offer new video phone anytime network mins half price rental camcorder call reply delivery wed,0,0,1,153
1,miss call alert numbers call left message,0,0,1,68
1,dear customer pyatm wallet experience exist book hold amount please complete kyc contact customer care,0,0,1,132
1,winner ave specially selected receive cash holiday flights inc speak live operator claim min,0,0,0,151
1,valued customer pleased advise following recent lucky draw mobile exist grant rs bonus prize call,0,0,1,164
1,eeta inviting embody friend reply yes see,0,0,0,106
1,guess somebody experience secretly fancies wanna find give us call landline datebox essexcm xn min,0,0,1,162
1,prove contact offer new video phone anytime network mins half price rental camcorder call respond delivery conjoin,0,0,1,161
1,eeta bid exist friend answer yes see,0,0,0,101
1,urgent last weekend draw shows cash spanish holiday call claim rstm sw ss ppm,0,0,1,142
1,important information orange user today lucky day find log onto fantastic surprise await,1,0,0,149
1,eeta inviting friend reply yes see,0,0,0,102
1,urgent embody nd attempt touch advance call csbcm wc xx callcost ppmmobilesvary max,0,0,1,148
1,camera grant sipix digital camera call fromm landline delivery within days,0,0,1,104
1,congratulations ur present either yrs supply cds virgin records mystery gift guaranteed call ts cs pm approx mins,0,0,1,160
1,secret admirer constitute look make contact find reveal thinks ur special call,0,0,1,149
1,regret inform nab card embody locked unlock please update security details,1,0,0,126
1,embody exist contacted dating service someone know find call land line pobox tg,0,0,1,143
1,dear customer apple due expire today prevent confiming apple id ataligaid daal au,0,0,0,111
1,heard call rude chat private line cum,0,0,1,76
1,constitute winner guaranteed caller prize embody final attempt adjoin exact call ppmpobox bhamb xe,0,0,1,159
1,dear paytm customer paytm kyc induce suspended pay tm office ph paytm jam within hr thank,0,0,1,132
1,natalja receive exist friend call,0,0,1,67
1,private account statement shows unredeemed bonus points claim name identifier code expires,0,0,1,144
1,great news call freefone claim guaranteed cash gift speak live operator,0,0,1,118
1,please call customer service representative freephone pm guaranteed cash prize,0,0,0,147
1,congratulations week competition draw receive prize take call cs stop sms,0,0,1,138
1,embody awarded sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,141
1,congratulations week competition draw win prize claim call cs stop sms,0,0,1,136
1,todays vodafone numbers ending constitute selected receive award number matches call find award,0,0,1,152
1,http tms widelive com index wml id ad first true ringtone,0,0,0,83
1,secret admirer equal looking make contact find reveal cerebrate ur special call,0,0,1,151
1,prize go another customer min polo ltd suite london hl please bid back busy,0,1,0,143
1,dear paytm customer paytm kyc ingest embody suspended pay tm office ph paytm block within hr thank,0,0,1,136
1,todays voda numbers finish embody selected receive award ingest match please call quoting claim code standard rates app,0,0,1,161
1,drop call alert numbers called left message,0,0,1,70
1,someone ingest contacted date service enrol phone fancy feel call landline pobox tf,0,0,1,161
1,valued customer pleased advise following recent lucky draw mobile embody awarded rs bonus prize call,0,0,1,167
1,urgent last weekend draw prove possess succeed cash spanish holiday call claim rstm sw ss ppm,0,0,1,149
1,urgent ukgov egress payment gbp residents part promise battle covid tap https uk covid webredirect org apply,0,0,0,158
1,embody unsubscribed services get tons sexy babes hunks straight phone survive subscriptions,1,0,0,149
1,valued customer pleased advise survey recent draw mobile grant rs bonus prize call,0,0,1,153
1,urgent mobile xxxxxxxxx bonus caller prize embody nd attempt reach call asap box qp ppm,0,0,1,162
1,urgent important information user today constitute lucky day find log onto embody fantastic surprise look,1,0,0,171
1,need new nokia colour phone pitch tomorrow free minutes mobile free texreply call,0,0,1,134
1,dear customer pyatm wallet induce embody booked hold amount please complete kyc contact customer care,0,0,1,131
1,nd time ingest tried contact acquire pound prize claim exist easy call per min bt national rate,0,0,1,162
1,ur become bahamas callfreefone speak live operator exact either bahamas cruise cash opt txt,0,0,1,159
1,records indicate embody ask accident last years embody entitled exact compensation reply claim info stop opt,0,0,0,160
1,dear customer pyatm wallet experience book hold amount please complete kyc contact customer care,0,0,1,131
1,private account statement fone shows un redeemed points call identifier code die,0,0,1,142
1,collect points get pokecoins pokemon gol clicking link,1,0,0,103
1,atm block dear customer due system promote atm card ingest de activated activate yell customer care help,0,0,1,151
1,hey really want visit see text,0,0,1,61
1,ur going bahamas callfreefone verbalise live operator claim either bahamas cruise cash choose txt,0,0,1,165
1,currently experience message await collection accumulate message call,0,0,1,106
1,urgent last weekend draw shows possess gain cash spanish holiday call claim rstm sw ss ppm,0,0,1,146
1,guaranteed latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd,0,0,0,147
1,urgent dear fl pkart customer examine contact last weekends draw shows rs prize guaranteed call claim code flip valid hrs,0,0,1,186
1,succeed cash prize claim call,0,0,0,73
1,unique user id embody removal place stop customer services,0,0,1,94
1,experience new message please anticipate,0,0,1,59
1,valued customer please suggest following recent review mobile embody awarded rs bonus prize call,0,0,1,163
1,xmas reward waitress computer randomly picked loyal mobile customers find reward call,0,0,1,153
1,ingest secret admirer looking make contact find reveal cerebrate ur special call stopsms,0,0,1,147
1,todays voda numbers finish embody selected receive reward match please call quoting claim code standard rates apply,0,0,1,168
1,mths half price orange line rental latest camera call free experience phone mths call mobilesdirect free update,0,0,1,149
1,customer service annoncement possess new years delivery look please call arrange delivery,0,0,1,124
1,dress want new video phone anytime network mins text five pounds per week call reply delivery tomorrow,0,0,1,151
1,valued customer pleased advise following recent draw mobile awarded rs bonus prize call,0,0,1,158
1,dear customer order euro approved didnt purchased anything believe unauthorized person ingest access account please access link http orders aspx,0,0,0,217
1,records indicate postulate accident last years embody entitled claim compensation reply claim info stop opt,0,0,0,164
1,assure latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd,0,0,0,143
1,present sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,152
1,embody nd time possess prove contact experience pound prize claim easy call per minute bt national rate,0,0,1,173
1,ur mobile number advance crores lakh rupees chevrolet motors award claim send name phone number address age email,0,1,0,159
1,dear paytm customer paytm kyc expired contact customer care immediately account lug within hr thank paytm team,0,0,1,154
1,txt call arrogate reward hours talk time use phone subscribe gbp mnth inc hrs stop txtstop,0,0,0,150
1,valued customer pleased notify succeed recent review mob grant bonus prize call,0,0,1,147
1,winner valued network customer hvae embody select receive reward collect call valid hours acl pm,0,0,1,149
1,camera embody grant sipix digital camera call fromm landline delivery within days,0,0,1,107
1,ur going bahamas callfreefone speak live operator arrogate either bahamas cruise cash,0,0,1,129
1,winner ingest embody specially selected receive cash holiday flights inc speak live operator claim,0,0,1,149
1,ingest specially selected find pound award call lines close cost ppm cs apply ag promo,0,0,1,139
1,last chance claim ur worth discount vouchers text yes savamob member offers mobile cs sub dispatch txt finish,0,0,1,164
1,prize go another customer min polo ltd suite london hl please phone back busy,0,1,0,145
1,urgent exist nd attempt contact prize yesterday embody still look collection claim call acl pm,0,0,1,153
1,dear paytm customer paytm kyc expired contact customer care immediately account lug within hr thank paytm team,0,0,1,154
1,see service need contact someone shy call revealed pobox uz,0,0,1,120
1,constitute awarded sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,159
1,urgent please bid landline abta complimentary tenerife holiday cash await collection sae cs box cw wx ppm,0,0,1,152
1,secret admirer embody look make contact find reveal thinks ur special call,0,0,1,132
1,atm block dear customer due system advance atm card ingest embody bl cked activate call customer care help,0,0,1,151
1,december mobile mths entitled update latest colour camera mobile free call mobile update co discharge,0,0,1,162
1,dress need new nokia colour phone deliveredtomorrow wit free texts free camcorder reply bid,0,0,1,125
1,assure latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd,0,0,0,142
1,embody entitled update latest colour camera mobile free call mobile update vco free,0,0,1,121
1,urgent embody trying meet todays draw shows ingest advance prize guaranteed call land line claim valid hrs,0,0,1,163
1,please bid immediately exist urgent message waiting,0,0,1,84
1,urgent dear fl pkart customer prove contact last weekends draw shows rs prize guaranteed call claim code valid hrs,0,0,1,179
1,cost winner specially take receive cash holiday flights inc speak live operator claim,0,0,1,140
1,congratulations constitute due covid grant redeem contact us via email,0,1,0,118
1,tkts euro cup final cash collect call pobox ppm,0,0,1,110
1,prize exit another customer min polo ltd,0,1,0,96
1,please call customer service representative pm ingest guaranteed cash prize rs fl pkart team,0,0,1,149
1,courtsy reminder payment nab visa card overdue please advert statement payment options call thank,0,0,0,146
1,valued customer embody pleased rede succeed recent draw mobile exist present rs bonus prize call,0,0,1,160
1,urgent mobile xxxxxxxxx succeed bonus caller prize nd attempt attain call asap box qp ppm,0,0,1,163
1,phony award todays voda numbers terminate xxxx embody selected award ingest match please call quoting claim code standard rates app,0,0,1,180
1,congratulations week competition draw succeed prize arrogate call cs stop sms,0,0,1,143
1,valued customer exist delight advise trace recent review mobile award rs bonus prize call,0,0,1,157
1,ingest specially select find award call lines close cost ppm cs apply ag promo,0,0,1,134
1,new message please yell,0,0,1,48
1,please call immediately urgent message wait,0,0,1,78
1,embody specially take experience award call lines close cost ppm cs apply ag promo,0,0,1,138
1,urgent mobile live awarded bonus caller prize nd attempt touch call box qu,0,0,0,143
1,entitle update latest colour mobiles camera free call mobile update co free,0,0,1,118
1,private account statement shows unredeemed bonus points take call identifier code expires,0,0,1,143
1,restrain paytm amount sometime complete paytm kyc paytm office ph,0,0,1,100
1,possess mobile mths entitled update latest colour camera mobile free call mobile update co free,0,0,1,148
1,please bid customer service representative pm let guaranteed cash prize rs fl pkart team,0,0,1,145
1,currently message awaiting collection gather message phone,0,0,1,100
1,dear voucher holder arrogate weeks offer pc please work,1,0,0,103
1,valued customer please advise following recent review mobile exist awarded rs bonus prize call,0,0,1,161
1,dear paytm customer paytm kyc personify suspend pay tm office ph paytm jam within hr thank,0,0,1,132
1,valued customer please advise following recent review mob embody grant bonus prize call,0,0,1,152
1,xmas reward look computer randomly cull loyal mobile customers receive reward call,0,0,1,150
1,dear customer pay tmkyc exist expired bl cked within hour please contact customer care ph immediately verify,0,0,1,151
1,please call customer service representative pm ingest guaranteed cash prize,0,0,0,139
1,nd time prove contact pound prize claim exist easy call per min,0,0,1,139
1,last chance claim ur worth discount vouchers text yes savamob member offers mobile cs sub slay txt blockade,0,0,1,162
1,collect points bring pokecoins pokemon gol snap link,1,0,0,101
1,december cause mobile mths embody gentle update latest colour camera mobile free call mobile update co free,0,0,1,160
1,cash prize claim call rstm sw ss ppm,0,0,0,97
1,ingest identified unusual activity online banking please log via secure link http owly npyl kywg avoid account suspension,0,0,0,150
1,todays vodafone numbers ending embody selected receive award number matches call find award,0,0,1,148
1,refused loan batten unsecured convey credit call free text back help,0,0,0,116
1,valued customer embody delight advise following recent review mob embody awarded bonus prize call,0,0,1,159
1,urgent mobile xxx advance bonus caller prize nd attempt achieve call asap box qp ppm,0,0,1,159
1,advance urgent mobile number comprise awarded prize ensure call land line claim valid hrs ppm,0,0,1,149
1,ur become bahamas callfreefone speak live operator arrogate either bahamas cruise cash opt txt,0,0,1,162
1,update message user log verity login opt existing questions answers correctly cluck om tdmobile internet support team,1,0,0,183
1,dear voucher holder claim weeks offer pc survive ts cs app,1,0,0,114
1,see call rude chat private line cum wan pics gettin shagged text pix,0,0,1,130
1,customer service announcement recently tried ready delivery unable practice please call schedule ref,0,0,1,159
1,urgent mobile xxx advance bonus caller prize nd attempt reach call asap box qp ppm,0,0,1,157
1,congratulations ur grant either yrs supply cds virgin records mystery gift guaranteed call ts cs pm approx mins,0,0,1,158
1,tried touch reply offer mins textand new video phone call reply free delivery tomorrow,0,0,1,147
1,dear daf ne customer winner guaranteed caller prize final attempt contact claim call,0,0,1,148
1,urgent embody nd attempt contact ingest succeed call csbcm wc xx callcost ppm mobilesvary max,0,0,1,171
1,todays vodafone numbers finish embody selected receive award number matches call receive award,0,0,1,151
1,delight bid immediately embody urgent message waiting,0,0,1,85
1,hey really want chat see text,0,0,1,60
1,urgent dear fl pkart customer sample contact last weekends draw shows rs prize guaranteed call claim code valid hrs,0,0,1,181
1,prize become another customer min polo ltd,0,1,0,98
1,embody winner ingest specially choose receive cash award speak live operator exact call pm cost,0,0,0,160
1,winner treasure network customer possess selected receivea treasure reward claim call claim code kl valid hours,0,0,1,165
1,december possess mobile mths exist entitled update latest colour camera mobile free call mobile update co discharge,0,0,1,168
1,winner valued network customer ingest selected receivea treasure reward claim call claim code kl,0,0,1,141
1,urgent mobile xxxxxxxxx advance bonus caller prize equal nd attempt achieve yell asap,0,0,1,161
1,prove touch reply offer video handset anytime networks mins unlimited text call,0,0,1,136
1,please phone immediately urgent message look,0,0,1,79
1,guess somebody know secretly fancies wanna ascertain give us call landline datebox essexcm xn min,0,0,1,161
1,dear customer order euro okay didnt buy anything believe unauthorized person access account please access link http orders aspx,0,0,0,206
1,someone experience need dating service contact cant guess call revealed po box wu,0,0,1,139
1,ingest new message please yell,0,0,1,50
1,congratulations week competition draw prize claim call cs stop sms ppm,0,0,1,169
1,congrats nokia video camera phone call calls cost ppm ave call mins vary mobiles close post bcm ldn wc xx,0,0,1,157
1,camera embody awarded sipix digital camera call fromm landline delivery within days,0,0,1,109
1,nd attempt contract advance weeks top prize either cash prize yell,0,0,1,134
1,atm block dear customer due system raise atm card embody de activated activate yell customer care,0,0,1,139
1,todays vodafone numbers stop choose receive rs award match please call quoting claim code standard rates use,0,0,1,162
1,urgent important information user today lucky day find log onto fantastic surprise await,1,0,0,160
1,please call customer service representative pm guaranteed cash prize,0,0,0,137
1,hi mandy sullivan yell hotmix fm opt find easter prize draw please telephone arrogate prize transferred someone else,0,0,1,217
1,urgent mobile succeed bonus caller prize nd attempt reach call asap box qp ppm,0,0,1,162
1,link picture ingest sent also use,1,0,0,99
1,nationwide ingest noticed debit card embody recently used apple online store gbp please urgently call fraud prevention intl reply sms,1,0,1,260
1,urgent mobile number grant prize guaranteed call land line claim valid hrs ppm,0,0,1,141
1,please call immediately constitute urgent message waiting,0,0,1,89
1,dear daf ne customer exist winner guaranteed caller prize final attempt contact claim call,0,0,1,150
1,urgent mobile number experience award prize guaranteed call land line claim valid hrs,0,0,1,141
1,unique user id exist removal send stop customer services,0,0,1,92
1,urgent important information user today embody lucky day find log onto fantastic surprise awaiting,1,0,0,167
1,drop call alert numbers name exit message,0,0,1,68
1,dear paytm customer paytm kyc expired contact customer care immediately account forget within hr thank paytm team,0,0,1,157
1,december ingest mobile mths gentle update latest colour camera mobile free call,0,0,1,131
1,grant sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,150
1,embody unsubscribed services get tons sexy babes hunks straight phone go subscriptions,1,0,0,144
1,win experience winner mr tilo ipod exciting prizes soon keep eye ur mobile visit,0,0,0,137
1,mobile mths entitle update latest colour camera mobile free call mobile update co free,0,0,1,142
1,experience secret admirer looking make contact find reveal thinks ur special call,0,0,1,138
1,ingest mobile months entitled update latest colour mobiles camera free call mobile update co discharge,0,0,1,162
1,let new voicemail please call,0,0,1,49
1,ingest embody specially select find award call lines close cost ppm cs apply ag promo,0,0,1,136
1,urgent mobile number induce awarded inr prize guaranteed call land line claim valid hrs,0,0,1,145
1,touch dating service someone know find bid land line pobox tg,0,0,1,135
1,loa homeowners tenants welcome ingest exist previously refused still help call free text back help,0,0,0,134
1,ingest secret admirer embody looking make contact find reveal recall ur special call,0,0,1,150
1,free message thanks employ auction subscription service msgrcvd skip auction txt unsubscribe txt stop customercare,0,0,1,160
1,dear customer pyatm wallet book hold amount delight complete kyc contact customer care,0,0,1,125
1,todays voda numbers cease embody select receive award ingest match please call quoting claim code standard rates app,0,0,1,158
1,winner ingest specially selected receive cash award speak live operator arrogate call pm cost,0,0,0,162
1,message important information user today lucky day find log onto exist fantastic surprise awaiting,1,0,0,162
1,valued customer delight notify following recent review mobile awarded rs bonus prize call,0,0,1,160
1,dear customer pyatm wallet ingest hold arrest amount please complete kyc contact customer care,0,0,1,129
1,advance nokia experience succeed free auction bring part institutionalize nokia hg suite lands row jhl,0,0,0,178
1,urgent ur guaranteed award exist still unclaimed yell closingdate claimcode pmmorefrommobile bremoved mobypobox ls yf,0,0,1,162
1,miss call alert numbers bid left message,0,0,1,67
1,urgent ur guaranteed award still unclaimed yell closingdate claimcode pmmorefrommobile bremoved mobypobox ls yf,0,0,1,159
1,ingest secret admirer see make contact find reveal thinks ur special call stopsms ppm,0,0,1,156
1,phony award todays voda numbers ending xxxx selected receive award match please call cite claim code standard rates app,0,0,1,172
1,eeta receive friend reply yes see,0,0,0,101
1,constitute grant sipix digital camera call landline delivery within days cs box bp yr warranty ppm,0,0,1,157
1,todays vodafone numbers ending selected receive award number matches call receive award,0,0,1,148
1,dear paytm customer paytm kyc ingest embody suspend pay tm office ph paytm block within hr thank,0,0,1,134
1,todays voda numbers finish choose find award hava match please yell quoting claim code standard rates app,0,0,1,151
1,natalja exist bid friend see stop send stop frnd,0,0,0,110
1,todays voda numbers ending selected find award hava match please call quoting claim code standard rates app,0,0,1,152
1,urgent mobile number bonus caller prize nd attempt achieve call asap box qp ppm,0,0,1,168
1,chosen find award pls call claim number amass award selected receive valued mobile customer,0,0,1,153
1,listen call rude chat private line cum,0,0,1,77
1,unique user id constitute removal send stop customer services,0,0,1,97
1,dear customer due bvn system upgrade atm card ingest embody de activated cbn activate call customer care help,0,0,1,146
1,winner ave constitute specially choose receive cash holiday flights inc speak live operator claim min,0,0,0,155
1,embody winner assure caller prize constitute final attempt touch take call ppmpobox bhamb xe,0,0,1,153
1,december experience mobile mths entitle update latest colour camera mobile free call mobile update co free,0,0,1,163
1,valued customer exist pleased advise following recent review mobile awarded rs bonus prize call,0,0,1,163
1,suffice want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call,0,0,1,178
1,dear paytm customer paytm kyc embody suspended pay tm office ph paytm block within hr thank,0,0,1,133
1,atm block dear customer due system promote atm card ingest embody de activated activate yell customer care,0,0,1,144
1,natalja embody bid embody friend call,0,0,1,68
1,secret admirer embody bet make contact find reveal thinks ur special call stopsms,0,0,1,142
1,atm block dear customer due system upgrade atm card bl cked activate call customer care help,0,0,1,144
1,urgent mobile xxx advance bonus caller prize exist nd attempt attain yell asap box qp ppm,0,0,1,161
1,present sipix digital camera call fromm landline delivery within days,0,0,1,97
1,please call amanda regard renew upgrading current mobile handset free charge offer ends today tel subject,0,0,0,157
1,sms ac blind date rodds aberdeen united kingdom check sms ac icmb cktz blind dates send hide,1,0,0,146
1,congratulations thanks good friend experience xmas prize claim easy bid per minute bt national rate,0,0,1,162
1,natalja exist inviting friend call,0,0,1,68
1,bank america online account receive represent suspended log regenerate,1,0,0,124
1,urgent nd attempt contact ingest call csbcm wc xx callcost ppmmobilesvary max,0,0,1,144
1,ur mobile number crores lakh rupees chevrolet motors award claim send name phone number address age email,0,1,0,155
1,embody opt receive award pls call claim number amass award constitute choose receive treasure mobile customer,0,0,1,163
1,identified unusual activity online banking please log via secure link http owly npyl kywg avoid account suspension,0,0,0,148
1,valued customer exist pleased advise watch recent review mob embody awarded bonus prize call,0,0,1,154
1,atm block dear customer due system advance atm card experience de activated activate phone customer care help,0,0,1,156
1,promotion number ur awarded city break could advance summer shopping spree every wk txt store skilgme tscs winawk age perwksub,0,0,0,181
1,mobile mths entitled update latest colour camera mobile free call mobile update co rid,0,0,1,143
1,private account statement shows un redeemed points call identifier code conk,0,0,1,142
1,delight call customer service representative pm experience advance guaranteed cash prize,0,0,0,148
1,urgent mobile equal present bonus caller prize nd attempt adjoin call box qu,0,0,0,145
1,identified unusual activity online banking log via secure link http default aspx avoid account suspension,0,0,0,154
1,winner specially select receive cash holiday flights inc speak live operator claim,0,0,1,143
1,nd time tried contact succeed pound prize claim easy call per min,0,0,1,140
1,please call amanda regard renewing advance current mobile handset free charge offer finish today tel subject,0,0,0,160
1,todays voda numbers cease embody selected find award match please yell quoting claim code standard rates app,0,0,1,153
1,gov uk alert coronavirus come attention possess house due irresponsible behaviour publish formal warning fine continues fine could increase maximum arrest payment exist taken automatically account call enquiries appeal,0,0,0,389
1,todays voda numbers finish selected meet award hava match please call cite claim code standard rates app,0,0,1,150
1,important message westpac safety customers due recent covid virus customers embody need survey update personal details embody unable employ westpac services experience done please survive https westpac mobile cc update call us,0,0,0,323
1,current leading bid hesitate auction place customer care,0,0,1,94
1,december possess mobile mths entitled update latest colour camera mobile free call,0,0,1,135
1,regret inform nab card represent locked unlock please update security details,1,0,0,129
1,important message final contact attempt experience important messages look customer claims dept go call,0,0,1,154
1,winner ingest constitute specially selected incur cash award speak live operator exact bid pm cost,0,0,0,162
1,urgent ur grant complimentary trip eurodisinc trav aco entry claim txt dis,0,0,0,115
1,ingest secret admirer looking make contact find reveal consider ur special call,0,0,1,136
1,urgent mobile present bonus caller prize embody nd attempt contact call box qu,0,0,0,148
1,want new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call,0,0,1,173
1,valued customer embody pleased advise following recent review mob exist awarded bonus prize call,0,0,1,158
1,private account statement shows un redeemed points call identifier code die,0,0,1,130
1,message important information user today lucky day find log onto fantastic surprise awaiting,1,0,0,159
1,secure latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw mtmsgrcvd,0,0,0,143
1,todays vodafone numbers ending embody selected receive award number matches call receive award,0,0,1,151
1,urgent message cibc account holder kindly login confirm login information login secure server arrest information support,1,0,0,212
1,congratulations thanks good friend advance xmas prize claim exist easy call per minute bt national rate,0,0,1,164
1,valued customer embody pleased notify following recent review mobile present rs bonus prize call,0,0,1,164
1,private account statement shows un redeemed points call identifier code go,0,0,1,129
1,winner ave specially take receive cash holiday flights inc speak live operator claim min,0,0,0,147
1,ingest received request purchasing paytm payments bank fastag total amount devote equal rs tag cost rs security deposit rs threshold rs case queries please meet us,1,0,0,257
1,secret admirer reveal thinks special call opt cust care,0,0,1,109
1,tried contact reply offer mins textand new video phone call reply free delivery tomorrow,0,0,1,149
1,ingest new voicemail please call,0,0,1,52
1,private account statement shows un redeemed points call identifier code croak,0,0,1,134
